datetime;T_mu;Po_mu;P_mu;Ff_mu;Tn_mu;Tx_mu;VV_mu;Td_mu;T_var;Po_var;P_var;Ff_var;Tn_var;Tx_var;VV_var;Td_var
2006-11-03;-3,5624999999999996;758,5374999999999;758,925;4,25;-6,2;-2,15;41,1;-7,287499999999999;2,6141071428571436;1,2341071428568824;1,2307142857142384;4,2142857142857135;0,0;1,4449999999999998;246,5371428571428;4,118392857142856
2006-11-04;-5,075;761,0;761,3625;2,625;-7,5;-2,1;38,125;-8,5;3,819285714285713;0,7428571428571062;0,6941071428570703;0,2678571428571427;0,0;0,3200000000000001;92,41071428571429;2,3
2006-11-05;-6,0874999999999995;757,5;757,8625000000001;2,375;-8,15;-4,05;27,75;-8,6375;3,4498214285714286;0,29714285714286837;0,30553571428573084;0,8392857142857142;0,125;7,604999999999999;52,21428571428573;0,3683928571428569
2006-11-06;0,5625;747,8750000000001;748,2375;4,875;-4,45;1,1;13,425;-0,8875000000000002;0,4369642857142857;23,385000000000126;23,654107142856837;2,982142857142857;32,805;0,18;304,6992857142856;4,461250000000001
2006-11-07;3,9374999999999996;745,4749999999999;745,7625;5,0;1,25;4,45;29,75;1,5625;3,931250000000001;2,616428571428515;2,68839285714272;3,4285714285714275;0,8449999999999998;11,045000000000002;184,78571428571428;3,51125
2006-11-08;3,2874999999999996;750,9000000000001;751,2375000000001;4,625;2,05;5,75;45,625;-0,9875;1,3841071428571428;3,8085714285713017;3,76267857142869;1,9821428571428574;0,12499999999999983;0,0049999999999999645;17,410714285714274;0,16696428571428573
2006-11-09;-1,125;751,1125000000001;751,475;2,625;-2,3;1,8;14,375;-1,7375000000000003;1,3964285714285716;3,1098214285714727;2,9135714285715943;2,267857142857143;0,7200000000000001;1,6200000000000003;13,696428571428571;1,545535714285714
2006-11-10;-1,1124999999999998;760,0500000000001;760,3875;4,75;-2,35;0,10000000000000003;38,5;-2,9625;1,3212500000000003;8,077142857142691;8,31553571428554;1,642857142857144;0,605;1,28;75,14285714285711;0,37982142857142875
2006-11-11;-0,5874999999999998;756,9875000000001;757,3125;5,0;-6,65;0,75;27,625;-2,4124999999999996;16,561249999999998;28,626964285715083;28,886964285715116;7,142857142857143;0,005000000000000098;11,045000000000002;250,55357142857142;9,701249999999998
2006-11-12;1,0875;745,0124999999999;745,3375;4,75;0,9;2,1;8,774999999999999;0,012500000000000004;0,07839285714285715;1,1755357142857237;1,2055357142856642;3,9285714285714293;0,0;0,7200000000000002;76,74500000000002;0,04125000000000001
2006-11-13;-0,975;748,0875;748,4125;3,625;-1,8;0,39999999999999997;13,75;-2,175;0,2364285714285714;0,24696428571428664;0,2726785714285528;1,125;0,0;1,9999999999999998;68,5;0,3078571428571432
2006-11-14;1,9749999999999996;748,5;748,85;4,125;0,55;3,1999999999999997;21,375;0,55;2,0107142857142852;0,4771428571428696;0,49714285714287415;4,696428571428571;2,6449999999999996;1,6199999999999997;132,83928571428572;1,1057142857142856
2006-11-15;4,3999999999999995;747,8625;748,2;4,625;2,9;5,9;27,375;2,625;0,6628571428571428;2,0569642857142316;2,1457142857142677;2,5535714285714284;1,6199999999999997;0,01999999999999995;379,4107142857142;1,8192857142857146
2006-11-16;2,35;757,3375000000001;757,65;3,125;1,85;3,3;50,0;0,1875;0,39999999999999997;13,379821428571201;13,191428571428693;0,982142857142857;1,125;0,7199999999999994;0,0;0,4869642857142858
2006-11-17;4,2124999999999995;761,475;761,8125;4,75;3,05;4,75;24,8375;2,5;0,6383928571428573;0,08785714285715196;0,07267857142856173;0,5;1,8050000000000002;1,125;275,2683928571429;1,5485714285714285
2006-11-18;6,512499999999999;761,925;762,275;3,875;5,449999999999999;6,949999999999999;1,1875000000000002;6,3;0,4926785714285717;1,3307142857142273;1,2907142857143046;1,2678571428571428;2,6450000000000005;0,24500000000000044;0,09267857142857143;0,5371428571428579
2006-11-19;6,4125000000000005;761,4625000000001;761,7875000000001;3,125;5,5;7,25;9,2625;5,8375;0,8526785714285714;1,2655357142856676;1,2412500000000233;0,6964285714285715;2,0;0,125;61,514107142857135;1,6598214285714288
2006-11-20;5,0125;759,5749999999999;759,9124999999999;2,625;4,35;5,85;14,5;4,15;0,18124999999999988;5,482142857142686;5,57267857142888;1,125;0,005000000000000009;0,40499999999999914;11,428571428571429;0,09714285714285713
2006-11-21;5,262499999999999;755,4875000000001;755,8375;2,875;3,6;6,05;20,575;3,65;0,594107142857143;0,7326785714285534;0,7198214285714041;2,1249999999999996;0,020000000000000035;0,0049999999999999645;228,8164285714286;2,214285714285713
2006-11-22;6,575000000000001;753,2875;753,5875000000001;4,625;5,6;7,199999999999999;5,75;5,5125;0,3421428571428572;0,2698214285713898;0,27553571428574847;0,5535714285714285;1,2800000000000016;0,32000000000000023;3,062857142857143;0,42124999999999996
